episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,5,1.0048,15.1639,1503,500,1503,500,118.1660,97.7366,0.000133265,0.0786201,0.000400281,0.195473
0,Hankel a0 rollout,1,1.0003,4.7685,1503,500,1503,500,1.0285,1.0225,0.000661776,0.000684292,0.00199608,0.00204507
0,Hankel a1 rollout,4,1.0028,11.1715,1503,500,1503,500,140.1978,91.9821,0.000166411,0.0932786,0.000501305,0.183964
0,Hankel a2 rollout,2,1.0012,8.5027,1503,500,1503,500,103.0445,100.1256,0.000331286,0.0685592,0.00100023,0.200251
0,Hankel a3 rollout,8,1.0444,41.4533,1503,500,1503,500,150.5236,62.1202,8.33997e-05,0.100149,0.000251295,0.12424
0,Hankel a4 rollout,1,1.0002,3.9907,1503,500,1503,500,1.0360,1.0303,0.000662865,0.000689286,0.00199536,0.00206064
0,Hankel a5 rollout,1,1.0003,4.4588,1503,500,1503,500,1.0116,1.0052,0.00065833,0.000673053,0.00199247,0.00201033
100,Hankel Q rollout,5,1.0016,1.1019,1503,500,1503,500,2.9103,2.3115,0.000163427,0.00193633,0.000771914,0.00462293
100,Hankel a0 rollout,481,5.8004,1.1323,1503,500,1503,500,1.1780,1.0289,0.00059804,0.000783737,0.00195336,0.00205773
100,Hankel a1 rollout,482,5.6916,1.1591,1503,500,1503,500,1.0828,1.0237,0.00058314,0.000720418,0.00194943,0.00204748
100,Hankel a2 rollout,484,7.6309,1.1596,1503,500,1503,500,1.1049,1.0232,0.00060927,0.000735148,0.00194997,0.00204641
100,Hankel a3 rollout,476,2.2787,1.3093,1503,500,1503,500,1.1470,1.0405,0.000569766,0.000763123,0.00195238,0.00208105
100,Hankel a4 rollout,475,5.9629,1.1005,1503,500,1503,500,1.1854,1.0418,0.00055254,0.000788664,0.00191718,0.00208351
100,Hankel a5 rollout,485,8.0853,1.1967,1503,500,1503,500,1.1124,1.0238,0.000548953,0.000740108,0.00196388,0.00204754
200,Hankel Q rollout,1,1.0009,1.0606,1503,500,1503,500,1.0250,1.0082,0.000630953,0.000681998,0.00193408,0.00201632
200,Hankel a0 rollout,483,7.9790,1.1847,1503,500,1503,500,1.1667,1.0208,0.000558187,0.000776217,0.0019117,0.00204169
200,Hankel a1 rollout,481,7.7599,1.2087,1503,500,1503,500,1.1145,1.0219,0.00058078,0.000741537,0.00195406,0.00204383
200,Hankel a2 rollout,477,8.6021,1.1848,1503,500,1503,500,1.1309,1.0293,0.00051643,0.000752458,0.00195607,0.0020586
200,Hankel a3 rollout,483,10.2434,1.4888,1503,500,1503,500,1.1539,1.0250,0.000578602,0.000767721,0.00194087,0.00204995
200,Hankel a4 rollout,470,7.8142,1.0929,1503,500,1503,500,1.1847,1.0485,0.000454723,0.00078824,0.00192964,0.00209692
200,Hankel a5 rollout,488,10.4098,1.2724,1503,500,1503,500,1.0957,1.0219,0.000576041,0.000729004,0.00196642,0.00204381
300,Hankel Q rollout,1,1.0003,1.0326,1503,500,1503,500,1.0203,1.0043,0.000631622,0.000678832,0.00191924,0.00200867
300,Hankel a0 rollout,479,6.9465,1.1547,1503,500,1503,500,1.1176,1.0275,0.000578142,0.00074355,0.00196863,0.00205508
300,Hankel a1 rollout,476,9.0142,1.1916,1503,500,1503,500,1.1397,1.0372,0.000582559,0.000758254,0.00190782,0.00207435
300,Hankel a2 rollout,480,9.6964,1.2374,1503,500,1503,500,1.1289,1.0352,0.000573014,0.000751113,0.00194821,0.00207032
