episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,5,1.0048,15.1639,1503,500,1503,500,118.1660,97.7366,0.000133265,0.0786201,0.000400281,0.195473
0,Hankel a0 rollout,1,1.0003,4.7685,1503,500,1503,500,1.0285,1.0225,0.000661776,0.000684292,0.00199608,0.00204507
0,Hankel a1 rollout,4,1.0028,11.1715,1503,500,1503,500,140.1978,91.9821,0.000166411,0.0932786,0.000501305,0.183964
0,Hankel a2 rollout,2,1.0012,8.5027,1503,500,1503,500,103.0445,100.1256,0.000331286,0.0685592,0.00100023,0.200251
0,Hankel a3 rollout,8,1.0444,41.4533,1503,500,1503,500,150.5236,62.1202,8.33997e-05,0.100149,0.000251295,0.12424
0,Hankel a4 rollout,1,1.0002,3.9907,1503,500,1503,500,1.0360,1.0303,0.000662865,0.000689286,0.00199536,0.00206064
0,Hankel a5 rollout,1,1.0003,4.4588,1503,500,1503,500,1.0116,1.0052,0.00065833,0.000673053,0.00199247,0.00201033
100,Hankel Q rollout,355,1.8105,7.8606,1503,500,1503,500,1.4805,1.3672,0.000578728,0.000985016,0.00191741,0.00273445
100,Hankel a0 rollout,485,2.0975,1.2514,1503,500,1503,500,1.1688,1.0262,0.000593989,0.000777616,0.00195795,0.00205233
100,Hankel a1 rollout,480,4.8247,1.0767,1503,500,1503,500,1.1032,1.0328,0.000601108,0.000733966,0.00196093,0.0020656
100,Hankel a2 rollout,483,4.0500,1.2004,1503,500,1503,500,1.1913,1.0273,0.00059692,0.000792635,0.00195876,0.00205456
100,Hankel a3 rollout,461,5.6629,1.0314,1503,500,1503,500,1.2074,1.0758,0.000598221,0.00080336,0.0019181,0.00215153
100,Hankel a4 rollout,477,4.3327,1.0931,1503,500,1503,500,1.1967,1.0424,0.000619672,0.000796191,0.00194126,0.00208474
100,Hankel a5 rollout,473,4.6297,1.1322,1503,500,1503,500,1.2106,1.0492,0.000595436,0.000805429,0.00193988,0.00209838
200,Hankel Q rollout,87,1.1116,4.2183,1503,500,1503,500,3.8140,2.6826,9.25418e-05,0.00253756,0.00159566,0.00536511
200,Hankel a0 rollout,492,9.5699,1.2789,1503,500,1503,500,1.3000,1.0151,0.000436385,0.000864966,0.00195608,0.0020302
200,Hankel a1 rollout,477,6.7478,1.1099,1503,500,1503,500,1.5036,1.0449,0.000460446,0.0010004,0.00194461,0.00208978
200,Hankel a2 rollout,491,10.8165,1.5955,1503,500,1503,500,1.4983,1.0130,0.000446277,0.000996845,0.00196384,0.00202604
200,Hankel a3 rollout,476,8.3135,1.0835,1503,500,1503,500,1.5458,1.0459,0.000492692,0.00102848,0.00193245,0.00209174
200,Hankel a4 rollout,473,6.8013,1.1844,1503,500,1503,500,1.7148,1.0545,0.000387953,0.00114091,0.00189817,0.00210901
200,Hankel a5 rollout,489,4.6898,1.4490,1503,500,1503,500,1.4114,1.0163,0.000536134,0.000939083,0.00195345,0.00203255
300,Hankel Q rollout,18,1.0054,1.1382,1503,500,1503,500,1.9914,1.4441,0.000244908,0.00132494,0.00152293,0.00288825
300,Hankel a0 rollout,466,6.2804,1.0481,1503,500,1503,500,1.2550,1.0613,0.000468118,0.000834966,0.00190352,0.00212269
300,Hankel a1 rollout,482,3.9832,1.0868,1503,500,1503,500,1.1910,1.0224,0.000560283,0.00079243,0.00194748,0.00204486
300,Hankel a2 rollout,472,6.6024,1.0392,1503,500,1503,500,1.2734,1.0460,0.000491481,0.000847262,0.00190506,0.00209199
