episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,5,1.0048,15.1639,1503,500,1503,500,118.1660,97.7366,0.000133265,0.0786201,0.000400281,0.195473
0,Hankel a0 rollout,1,1.0003,4.7685,1503,500,1503,500,1.0285,1.0225,0.000661776,0.000684292,0.00199608,0.00204507
0,Hankel a1 rollout,4,1.0028,11.1715,1503,500,1503,500,140.1978,91.9821,0.000166411,0.0932786,0.000501305,0.183964
0,Hankel a2 rollout,2,1.0012,8.5027,1503,500,1503,500,103.0445,100.1256,0.000331286,0.0685592,0.00100023,0.200251
0,Hankel a3 rollout,8,1.0444,41.4533,1503,500,1503,500,150.5236,62.1202,8.33997e-05,0.100149,0.000251295,0.12424
0,Hankel a4 rollout,1,1.0002,3.9907,1503,500,1503,500,1.0360,1.0303,0.000662865,0.000689286,0.00199536,0.00206064
0,Hankel a5 rollout,1,1.0003,4.4588,1503,500,1503,500,1.0116,1.0052,0.00065833,0.000673053,0.00199247,0.00201033
100,Hankel Q rollout,78,1.0734,1.5757,1503,500,1503,500,4.7313,2.8465,0.000440157,0.00314789,0.00156541,0.00569301
100,Hankel a0 rollout,492,2.4437,1.1746,1503,500,1503,500,1.1358,1.0132,0.000586791,0.000755714,0.00194939,0.00202644
100,Hankel a1 rollout,487,2.3851,1.1044,1503,500,1503,500,1.3054,1.0228,0.000580597,0.000868551,0.00194703,0.0020456
100,Hankel a2 rollout,478,1.1931,1.1872,1503,500,1503,500,1.8219,1.0414,0.000501591,0.00121218,0.00192517,0.00208288
100,Hankel a3 rollout,490,17.4300,1.2279,1503,500,1503,500,1.1227,1.0173,0.00056358,0.000747001,0.00195967,0.00203454
100,Hankel a4 rollout,492,3.6727,1.2553,1503,500,1503,500,1.3534,1.0139,0.000564247,0.000900485,0.00196531,0.0020278
100,Hankel a5 rollout,483,1.3894,1.1671,1503,500,1503,500,1.5210,1.0276,0.000506215,0.001012,0.001949,0.00205519
200,Hankel Q rollout,1,1.0007,1.0629,1503,500,1503,500,1.0370,1.0128,0.000635953,0.000689972,0.00194908,0.00202564
200,Hankel a0 rollout,65,4.0128,1.0095,1503,500,1503,500,9.6844,3.2868,4.76774e-05,0.00644341,0.000231761,0.00657367
200,Hankel a1 rollout,107,2.1277,1.0083,1503,500,1503,500,6.9205,4.0330,1.58455e-05,0.00460449,8.35849e-05,0.00806594
200,Hankel a2 rollout,485,3.4243,1.1455,1503,500,1503,500,1.2317,1.0229,0.00058185,0.000819493,0.00195322,0.00204582
200,Hankel a3 rollout,379,3.3163,1.0613,1503,500,1503,500,2.3648,1.2072,0.000382379,0.00157341,0.00153957,0.00241444
200,Hankel a4 rollout,460,2.3967,1.0833,1503,500,1503,500,1.5290,1.0591,0.000488524,0.00101731,0.00193092,0.00211814
200,Hankel a5 rollout,1,1.0000,1.0066,1503,500,1503,500,1.0007,1.0003,0.000659175,0.00066583,0.00198897,0.00200063
300,Hankel Q rollout,2,1.0010,1.0845,1503,500,1503,500,9.5644,8.5401,0.00032175,0.00636353,0.000997487,0.0170802
300,Hankel a0 rollout,386,4.2745,1.0294,1503,500,1503,500,1.9362,1.1709,0.000200972,0.00128824,0.00173859,0.00234178
300,Hankel a1 rollout,300,2.8358,1.0229,1503,500,1503,500,2.8559,1.3970,2.89348e-05,0.00190014,0.00141288,0.00279395
300,Hankel a2 rollout,488,5.5277,1.1857,1503,500,1503,500,1.1591,1.0170,0.00056664,0.000771185,0.00195603,0.00203391
