episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,5,1.0048,15.1639,1503,500,1503,500,118.1660,97.7366,0.000133265,0.0786201,0.000400281,0.195473
0,Hankel a0 rollout,1,1.0003,4.7685,1503,500,1503,500,1.0285,1.0225,0.000661776,0.000684292,0.00199608,0.00204507
0,Hankel a1 rollout,4,1.0028,11.1715,1503,500,1503,500,140.1978,91.9821,0.000166411,0.0932786,0.000501305,0.183964
0,Hankel a2 rollout,2,1.0012,8.5027,1503,500,1503,500,103.0445,100.1256,0.000331286,0.0685592,0.00100023,0.200251
0,Hankel a3 rollout,8,1.0444,41.4533,1503,500,1503,500,150.5236,62.1202,8.33997e-05,0.100149,0.000251295,0.12424
0,Hankel a4 rollout,1,1.0002,3.9907,1503,500,1503,500,1.0360,1.0303,0.000662865,0.000689286,0.00199536,0.00206064
0,Hankel a5 rollout,1,1.0003,4.4588,1503,500,1503,500,1.0116,1.0052,0.00065833,0.000673053,0.00199247,0.00201033
100,Hankel Q rollout,1,1.0009,1.0607,1503,500,1503,500,1.0158,1.0073,0.000632899,0.00067586,0.00192834,0.00201461
100,Hankel a0 rollout,478,4.3038,1.0826,1503,500,1503,500,1.3476,1.0254,0.000494915,0.000896617,0.00193668,0.00205089
100,Hankel a1 rollout,464,4.3900,1.0840,1503,500,1503,500,1.3745,1.0608,0.000455743,0.000914505,0.00190877,0.0021216
100,Hankel a2 rollout,483,6.2605,1.1198,1503,500,1503,500,1.2715,1.0208,0.000490146,0.000845969,0.00195651,0.00204152
100,Hankel a3 rollout,462,2.4336,1.0964,1503,500,1503,500,1.4216,1.0567,0.000303047,0.000945875,0.00193636,0.00211344
100,Hankel a4 rollout,473,4.1287,1.1895,1503,500,1503,500,1.1629,1.0429,0.000551564,0.000773725,0.00193827,0.0020858
100,Hankel a5 rollout,388,1.0302,1.1216,1503,500,1503,500,1.5683,1.1894,0.000515287,0.00104345,0.00183091,0.00237877
200,Hankel Q rollout,1,1.0007,1.0419,1503,500,1503,500,1.0206,1.0073,0.000631063,0.000679054,0.00192994,0.00201461
200,Hankel a0 rollout,441,4.1575,1.0600,1503,500,1503,500,1.3406,1.1053,0.00053275,0.000891942,0.00191076,0.00221068
200,Hankel a1 rollout,441,4.1065,1.0643,1503,500,1503,500,1.4962,1.1236,0.00045809,0.000995506,0.00174734,0.00224711
200,Hankel a2 rollout,460,3.3838,1.0989,1503,500,1503,500,1.3981,1.0662,0.000466862,0.000930175,0.00186561,0.0021325
200,Hankel a3 rollout,447,3.4220,1.1470,1503,500,1503,500,1.3317,1.0934,0.00051317,0.000886025,0.00190421,0.00218676
200,Hankel a4 rollout,452,3.6891,1.1457,1503,500,1503,500,1.4166,1.0892,0.000431114,0.000942494,0.00186447,0.00217849
200,Hankel a5 rollout,480,1.5085,1.4366,1503,500,1503,500,1.2292,1.0311,0.00051444,0.000817799,0.00195129,0.00206229
300,Hankel Q rollout,1,1.0007,1.0538,1503,500,1503,500,1.0137,1.0041,0.000641135,0.000674437,0.00193077,0.00200823
300,Hankel a0 rollout,463,14.2181,1.0810,1503,500,1503,500,1.1729,1.0680,0.000586735,0.000780385,0.00196004,0.00213604
300,Hankel a1 rollout,470,14.2621,1.1160,1503,500,1503,500,1.1334,1.0559,0.000569948,0.00075412,0.00195111,0.00211185
300,Hankel a2 rollout,480,3.0286,1.1577,1503,500,1503,500,1.1552,1.0357,0.000562367,0.000768582,0.00195881,0.00207135
